temperature,humidity,soil_moisture,rainfall,soil_type_enc,crop_type_enc,irrigate,litres_eau
24.29347701613388,69.34259578979666,16.13798737438156,31.82921205755299,3,2,0,25.5
39.14416297454421,88.97624284640878,35.64748261475415,13.671020970491805,0,1,1,30.4
28.063287238477972,30.723427878632325,63.327811873181055,37.42221341452587,2,9,0,5.0
42.44061450077352,31.316164173327834,52.36407047627456,23.578296578664265,3,7,1,15.1
20.584947060196104,84.63301612818027,59.27810447715281,30.504380428370137,4,7,0,5.0
28.511288423542357,39.321687578900956,36.72883031173056,10.17709887502542,0,2,1,28.0
44.07153815711263,88.35386323064918,58.96495627849894,3.7111233247194395,1,10,1,30.9
26.301336156454653,62.2220238608347,54.7850465786906,30.602060069211483,1,5,0,6.8
21.622677759588367,72.80232736422519,47.198330610238315,27.89159460517576,2,9,0,8.7
44.64889152764718,76.7545453783114,75.24633809250294,31.04220285449792,4,2,0,5.0
21.88453297297171,56.15862013914708,11.44307573872664,40.84376803473796,1,4,0,20.9
20.96706368226768,59.699258698363636,59.61246231484971,42.79626860285896,3,0,0,5.0
34.20846385620866,35.873600245726664,59.18562187187158,32.75860558466889,3,5,1,5.0
23.037500740863678,58.00539387613772,52.92124809892054,43.19337435163544,3,1,0,5.0
23.69447000180881,76.90603167971503,62.43734851851287,21.23738687023061,1,1,0,7.6
31.227971307838338,60.93529802537084,16.231479126784304,0.14903583056227743,2,4,1,41.6
27.55393935886567,43.51787507000287,42.463077248487956,7.979503265445592,4,4,1,29.0
32.088230319076644,34.1809341324591,43.26758074025177,7.061633059934391,0,3,1,24.2
20.9007763420267,80.36666328292105,42.740278932668474,18.045873713909515,2,5,0,15.0
22.47502889652604,85.68255552211028,51.035727805626586,40.98973661042906,1,9,0,5.0
36.34717452375706,59.6651695780167,65.72340059305347,21.293599072623127,3,10,0,9.9
24.709652548169217,74.13931668282885,73.2478267745588,17.82804358314622,3,0,0,5.0
34.23697404182958,35.31377214679713,11.272321647599332,16.915891426887196,1,9,1,42.4
22.16915920666232,81.45299342059987,31.09843928628425,25.583673689988395,2,7,1,20.1
31.054867325786226,67.14081269059369,74.59098550424662,35.697383455901836,2,8,0,5.0
43.887405870366194,39.303653149069625,31.480857010797386,1.2580932987056925,2,0,1,43.0
30.11694957446244,66.94617638117282,27.06016273845391,19.139738645686432,3,4,1,31.5
39.972877186814685,63.658598419878366,50.768829786051846,10.132647429895353,2,2,1,23.8
39.89098604250836,89.66954836431884,45.725891161148255,46.67223358260079,0,2,0,5.6
36.72526380477099,50.34390311810681,42.48826126159964,42.98628219473263,2,0,0,12.0
23.74110701779765,88.41871193570506,38.04446782910446,3.1256658822752637,1,7,1,35.0
22.79741447480747,88.77940765390058,70.39185843090269,7.422470782565621,0,3,0,12.3
26.011052300181618,73.91675311751533,43.18975932788419,12.91738846762387,3,6,0,23.1
32.428714798457236,42.208547884648404,18.4418382118659,9.352306203108785,3,7,1,39.7
43.33920627684856,48.72612204861586,76.35764420456637,13.849119848103047,1,3,1,11.2
38.79500786813365,45.94229713210618,73.06000872073564,42.922414825086804,3,3,0,5.0
28.168358469508995,57.148783540667615,32.137658232980435,2.41441372944477,3,10,1,35.2
26.974598086599972,37.20399970320641,12.669988823243315,42.05448668996647,1,1,1,23.3
35.349672756138986,89.99448093701713,44.301029696494666,37.30921719700084,1,4,0,11.3
31.793764063950093,50.22980777223389,28.834300679440663,41.172552180641155,2,4,1,15.2
22.89571437084797,51.31790744992903,29.041095057115093,18.23683996155763,1,10,1,25.3
31.018075915190057,43.72654345962449,13.505422704382287,3.2848895969957272,1,7,1,46.0
44.28712568440929,38.16684925518816,21.07611008402191,38.53325161030569,1,3,1,26.4
30.243435043528173,37.43164543105411,78.42179001286482,21.08508785302708,4,3,1,5.0
42.17746428332856,63.32598270368341,28.84090973126789,30.46855276914825,3,7,1,24.3
40.891599445879706,73.69302284936337,51.248746168663466,46.63970126321825,4,7,0,5.0
27.555247033517194,40.8239313695615,29.46535620938145,42.200221935924674,1,6,1,13.3
41.91111918031617,59.01900302758087,77.52611296840074,31.204901110972607,4,8,0,5.0
20.171612950749072,79.87027266559892,37.23885135562114,24.421543830655306,2,2,1,13.6
30.86433886366884,55.59260787946128,11.615820449482378,27.774729420241933,4,8,1,33.4
31.16491593940389,48.236690696556494,58.48820960086234,42.58692945201123,4,7,0,5.0
39.001338901169134,65.40996467299836,61.87391009429262,37.210955385142306,2,3,0,5.0
44.73010786096674,33.386029209515165,22.267508218672255,24.469185678067234,2,10,1,31.4
20.03905171250152,68.41659245233066,62.78411594404151,21.915319692716974,0,1,0,10.0
33.24238664915904,56.0744175914068,37.0001185208864,28.028713221408957,4,3,1,20.4
42.46289633144376,44.02232076401709,72.33463686446257,4.961140498481348,0,2,1,19.7
20.428905365182978,88.04086182101238,39.6219657625105,36.02906585070622,4,1,1,9.7
24.03079290331863,36.62071805111487,68.53892091329044,25.823580099622355,3,6,0,5.0
30.62596273357217,46.163679746411155,43.092872476758295,1.2507125870023061,1,3,1,30.1
26.970911973886043,32.281581969344074,37.147221202933096,48.36362715651064,4,4,1,5.0
43.324000995706314,43.1652015205574,27.96547296030293,15.48528108480176,3,4,1,38.5
26.007272393721955,60.63878619830581,67.87877865399997,33.47670434970673,0,0,0,5.0
24.03882533646098,85.66156836940691,39.31521102464069,29.70325879913079,0,0,0,8.6
32.75542265127148,70.47903306930982,27.852598536136604,33.5272376020382,1,5,1,21.8
35.77596388337919,36.087875724404,68.16797635140014,25.045247311323728,0,2,1,9.6
39.444506520289295,40.8885394527596,65.80964116694219,36.12487385038065,2,3,0,5.0
31.85178579678598,83.06873428202732,34.61329753405513,44.484935899328825,3,3,1,9.3
41.135300662954414,48.92781548575704,27.81108672187509,12.622125889714953,3,5,1,35.3
28.375591578808283,64.2870195337133,10.419523793519321,29.091096968988527,0,4,1,31.9
26.830428761604676,71.43919831525145,77.50456762998473,21.98237943436353,1,9,0,5.0
30.11199468848246,70.98116118487957,38.07797572913472,7.004332100725613,0,9,1,30.2
33.167044255312454,54.0598340648919,70.51215990071327,37.11947255053777,4,1,0,5.0
36.50121041061148,84.2762494304117,27.35411940725285,44.38374223302316,0,8,1,14.9
31.10098591845167,66.00418685476026,73.74133805599737,44.07351219471586,3,5,0,5.0
41.32776882331463,66.40848335821036,25.175670124689333,34.42048900623416,0,10,1,25.1
41.71601912169332,72.43923310199726,23.367135049826423,28.76340327319297,3,0,1,27.2
30.20213186329503,35.99602254300841,17.847172819332698,28.07417212319499,0,3,1,27.3
27.661936498955228,50.43129537696748,77.89652926299259,28.622926530113475,4,9,0,5.0
41.00318095643078,57.40767326633414,45.318163926676945,0.433969074945878,2,7,1,33.3
20.855469955131376,66.87781883862492,28.645155707240264,26.126850279272958,4,1,1,20.0
38.80008824501279,84.93619256435882,63.12905353180886,14.584748333228708,2,9,0,16.0
30.96130078182508,44.73295177433495,15.895732125629426,7.857698097014454,0,2,1,39.3
32.02063593830914,70.47636848189285,75.51459830019348,19.560439114793816,1,10,0,5.9
32.21848648573796,56.15161512497196,62.859297322320444,47.678354352138946,4,7,0,5.0
24.78063884719997,56.789236704423345,33.472660244379014,11.981419174178026,0,10,1,28.5
24.90316413738621,89.65652450184174,25.051202554841296,39.46657033451639,2,9,0,15.3
20.829476253108265,88.97199972820863,70.84167405924967,16.900956053362425,0,4,0,5.0
31.69673072314331,47.08331413616543,34.29039724139007,10.35315438691367,2,7,1,30.2
40.71753308327344,48.452543050508964,45.01435675747175,31.640429922976843,0,7,1,13.6
30.34490126764615,38.29896310487172,75.43128078852962,26.559634181471235,3,1,1,5.0
42.106720192918445,35.68407896168076,36.06386390452135,2.1076971573478653,1,7,1,36.2
30.604303252436566,89.2976820077538,20.83843718120236,1.725657430234201,0,9,1,41.3
42.02980558604753,30.37438621390571,49.10552470279461,38.31736987005438,2,7,1,8.2
25.816513554677243,36.903898684578564,53.56468510652208,15.615540476166723,2,0,0,18.4
30.450426953983033,45.04578999293389,36.106573072929905,23.261810496162926,2,5,1,20.1
38.69923564358878,55.806228633474156,13.137496525696797,23.70144371834894,0,8,1,34.8
35.97840782888366,69.32898035449423,45.88625203624629,28.674159402245223,2,6,1,15.7
28.368496828911024,80.21698545664911,42.91103064848904,5.451230116102835,0,10,1,28.7
31.446282644071076,30.587188369676653,23.719381647226356,9.693500474272499,2,1,1,36.7
44.15148851293585,62.905690405357774,46.54444221716065,40.39973176773447,0,8,1,12.0
34.29759084450662,84.3206966772596,40.955064007971636,44.917876221725415,4,4,0,6.7
21.000514317187676,40.703790722404605,56.07174156937454,1.3489298717334564,0,5,1,22.3
35.318406322106576,62.65324020141701,39.49658037698214,6.355125616462898,4,6,1,32.1
39.06981421836082,58.91183271780203,28.84672704986069,4.5075484342194825,0,6,1,41.0
30.565259589858435,76.34507389291332,55.063876089462006,47.4739919785833,2,2,0,5.0
30.71713840189155,89.24315223395433,12.043315371205,44.16068469213967,3,0,1,21.7
25.51075150484281,84.49778270624944,33.62115991087608,10.476586336804129,3,0,1,27.7
43.37492534317478,61.97974199364601,43.08546005085785,8.546870249662936,4,1,1,31.3
39.961690394993084,64.51485338527877,49.668608156478655,0.3104943407380767,4,4,1,30.0
20.1119122718451,88.47238477775494,10.722994582071651,32.929836503946255,1,5,1,25.0
20.789490777487018,61.07927568559113,18.69818381877822,48.78614507281978,4,5,0,14.6
40.919313781952,60.573694827842324,16.753202833654036,30.292779377878144,0,6,1,32.6
30.690868751378353,49.11560428531631,37.68994242284865,36.16656894681663,3,7,1,12.3
43.5929878769935,59.02192173971608,75.31254667602656,17.860656964575742,0,4,0,7.7
40.16123560508444,57.02085748976891,37.60152360607713,26.075306557077816,2,7,1,22.4
29.673110872303777,60.518186164829885,68.29894690061151,17.69494577278707,4,4,0,8.8
23.312224984507807,64.65131851477068,32.70080417554161,36.59320651112748,2,7,0,11.9
38.52062982631705,83.94443340228055,78.77764329837873,34.61155719887008,3,1,0,5.0
30.92552549479388,32.66335794456297,73.7050799796771,46.360388636353036,3,3,0,5.0
24.316988396949544,66.73481074403155,64.608662948575,35.76789535622975,3,0,0,5.0
28.859608711976634,72.84924258152937,60.32913360407094,7.424432743275522,1,7,0,19.1
42.4672381332433,73.60091493464603,66.95033015988977,13.33779213156767,4,0,1,16.8
21.34113752094151,58.227688437108625,21.014927300039943,44.89288398486278,1,7,0,11.0
30.938496424218574,53.37554040659306,22.698770086564224,46.58041899211921,2,8,1,14.0
31.768260017555278,43.522926443391995,37.55925250704405,16.219217911339868,4,1,1,24.8
29.35045401725649,62.66419210844747,57.30460382900205,12.790974181973326,3,4,0,13.3
27.6590382790531,34.74051931069976,51.74392689024512,18.615007533581434,4,7,1,14.8
20.56761386020357,67.09811580110454,14.474409352001619,12.365533952934642,2,6,1,38.0
44.823602791330536,82.92157776315244,31.14558682473075,28.883877913987625,4,6,1,27.6
26.159512698110944,65.74119217624589,34.21359112432246,0.40707973773853046,2,2,1,34.9
24.115307121557883,67.43075556751342,26.927210170476098,13.629859745920792,4,4,1,33.0
23.362928504106627,68.86184154136507,51.95584297560789,2.4057391629183247,2,10,0,22.5
31.431049162095395,67.77852803689835,75.66963907110366,6.613249168158069,3,0,0,15.3
24.399423473231767,75.34900925327969,22.81915900136179,11.24768090214866,4,9,1,31.5
31.253956260631973,75.20175478808801,43.502614392988015,4.429095378466041,1,10,1,30.3
31.114259909935775,52.66751788137995,17.4925423977916,33.05696638868854,4,10,1,28.9
34.433365107945896,47.929205957551574,68.02738014725693,34.802339859652164,0,3,0,5.0
26.19508331034752,86.91509303490406,40.84898626422561,17.8309208404324,0,1,1,19.8
32.4218056435123,37.28733531274814,39.31588267296017,38.117438941224925,3,9,1,12.1
40.64372671768457,70.27960820668274,47.80700560885447,49.79763509083189,1,6,0,5.0
38.935884135247534,38.89265980622493,36.24170012455632,28.916763704133295,2,2,1,21.8
21.230784406002904,51.95042414249684,79.40740419833664,18.54076139402181,4,1,0,5.0
28.143650802992532,59.03039964395598,42.288626619873,16.798233338839847,0,7,0,22.3
37.82113591532729,74.16322858725941,11.735493576479243,40.63795009051865,3,4,1,25.8
40.80802068973384,83.27362014897493,29.02948717011942,38.48496954692479,3,0,1,17.4
28.561740468801133,86.24382141226583,55.251638729032955,25.42041404096472,2,6,1,9.4
36.97224856337317,54.04264825869431,33.559743341108245,34.28949782026174,0,9,1,19.4
29.319951481487102,77.41583429812988,43.382079782029,13.284256375791298,1,0,1,26.7
34.84289178739137,34.05390702245738,26.3286814398946,44.63673820940781,1,9,1,17.7
42.863027828191605,72.86646908193538,53.08023705246094,8.470371724424048,1,3,1,25.3
36.644165059895286,47.45489072226347,69.84274520751535,27.009152470295106,0,5,1,5.0
22.820147224210015,63.80562979862627,32.04470163691511,10.561352562249231,4,1,1,32.6
44.58496791891879,68.0516226680255,33.461662169873556,0.798648640585764,0,7,1,42.3
37.51215887087483,89.16768931482319,41.67429274582261,37.834959655072176,1,10,0,18.0
43.759168694692846,56.97719705747345,66.44920059558339,6.582561317396868,2,1,1,19.9
35.28769689530954,62.95679366572783,18.713414922028594,43.832236886357514,0,6,1,20.5
38.016526301273366,81.71480694427996,29.690069597503143,10.434013081503156,4,6,1,38.4
26.890251796492745,67.48266903634713,33.148392875811666,44.59225376731108,3,6,1,8.2
43.83684597290436,78.0289370914638,66.07348298849737,21.942835687789277,2,8,0,12.8
37.47185222092715,47.55958202987933,67.64913171318763,14.484803228658006,2,9,1,12.8
38.403011418285644,55.387127248123576,56.023492681745026,43.40953353822755,0,9,0,5.0
21.31035464271944,88.11554282605746,48.430958671363065,18.964475189574763,2,3,0,14.7
34.13664423990645,45.85829896813484,24.08595136899796,45.88938899278256,4,9,1,15.0
37.40212220981417,48.36898256347408,54.384106500449555,11.690998028542921,2,4,1,20.4
21.559791527868143,80.64326689639354,64.63025110723015,49.90091672788378,3,0,0,5.0
20.71642630552637,86.87432814904558,33.76764905606451,30.97935785563955,4,4,1,17.3
33.14591665273336,70.63796098378273,17.84415930236883,22.455725835111018,0,6,1,29.8
34.89522753942384,32.97380467491553,14.308707765108991,42.34632230192585,3,1,1,23.7
21.628266027810724,43.643394159701614,23.986234134845382,0.016213300862760738,1,10,1,38.7
39.899566286368746,56.72886092788225,35.27560279456419,12.828781200503087,0,0,1,31.3
32.408890150379676,81.49771535556285,11.191878745741912,33.771197375839066,3,6,1,30.2
33.46968001579753,47.3575980862697,76.15509414694267,0.8422168109735395,4,9,1,15.5
42.06029426657179,88.55093875573581,47.066123051888006,13.890656130856105,4,0,1,25.5
20.39294920264258,86.49312629321457,51.14146823918845,10.877745378156545,4,7,1,19.2
22.199249840245514,73.84274689597305,65.9240426913137,24.700606164573113,4,6,0,5.0
33.11241332187086,63.61965982254567,27.11075043025844,14.95903340902146,2,8,1,26.7
22.26642098128688,49.85257669725249,59.876989364826706,45.17792919438893,1,4,0,5.0
36.27660127990188,56.24131298042497,10.666905287765907,10.562331158392785,2,3,1,47.1
32.03944704353232,87.05375314411403,62.14553136040848,12.946058679101268,4,1,1,17.1
25.904959366921723,62.1676778347172,72.44050425115643,35.519758464125154,0,4,0,5.0
26.302626570363394,44.78806216673867,60.43808414333034,42.039692597108505,4,5,0,5.0
28.47720939672319,51.878395130273674,54.325605544189784,4.558983625537449,2,6,1,20.3
31.93796712115219,53.49893748644566,73.8811871809557,35.98355456962799,4,5,0,5.0
31.02144405655327,81.95421550244646,36.682217144891084,22.891272333830464,1,0,1,23.7
30.98976718983693,54.334150252357105,56.23442730549553,46.018517687968,3,7,0,5.0
34.601430237771126,51.76796438040117,18.25274828778674,20.385489691106013,0,0,1,34.9
26.179541792839032,41.42225399171804,19.949477841189577,45.18036379721398,4,10,1,14.3
41.395271890353726,30.739046734763416,51.08976662729971,8.94160507203049,4,9,1,28.2
25.9337719572543,43.85138863767476,15.974932907054631,15.08884074154761,0,8,1,33.8
29.985182190120987,78.29949297398113,22.198257335497704,46.23649915787077,1,10,1,8.8
40.6014165347793,39.3566564461753,50.73273939104285,6.173227714032203,2,3,1,31.6
25.642793278588453,55.12219498395044,16.503655948745305,15.546744145684393,2,7,1,36.7
31.34221865759448,53.06312638767237,38.72407235025101,22.415335780940502,2,5,1,21.8
30.04957624731619,33.701753943107136,60.495009522568495,16.02966196536388,3,6,1,14.8
24.164509733719772,75.6970815946772,27.566775665599494,48.30138357624706,1,0,0,9.3
28.46980687957584,73.09958668539227,72.71107881183941,19.41016337341413,2,6,0,5.0
33.94420054900938,63.880931994085124,32.00704759893986,5.204822900330852,0,10,1,37.5
40.0843885454435,55.60846228266392,47.07918382052139,12.890289010683077,1,8,1,23.8
34.01201500338484,35.32966125777669,23.310442054562486,6.309784556942249,1,7,1,38.4
43.38346161371311,33.351353510525115,55.10507563712502,22.81780429582253,1,1,1,15.0
44.85131030808775,74.139160284908,48.53108802725498,3.257102255129646,4,8,1,28.7
20.986155142081564,69.90559752625413,72.30236979192918,11.698628974415136,0,3,0,8.3
36.89491968841453,80.0855956431945,43.43976776253566,2.268947168727531,0,5,1,31.0
30.0092741666028,72.53104660567479,67.81943929438633,36.97967534223688,1,6,0,5.0
41.35453395637214,87.8444060661031,68.69988936948742,6.056337017096464,1,8,1,20.5
21.833728868891757,39.243564163221265,15.015442762918717,26.87980458584171,1,8,1,29.0
27.44358654138533,40.586179640848286,37.119404019732414,23.483361275787335,0,6,1,20.4
25.92109781010899,82.10950193678033,51.345967396313945,14.453335998577261,0,6,1,19.8
42.25437190644625,45.69496929534025,45.7869255022054,43.182283112797805,4,6,1,7.1
42.70610755446861,40.71113929524837,71.15242959560577,8.038739703955338,3,3,1,16.6
22.580657090077572,40.02775193324854,37.11131176671783,11.816148353141525,0,7,1,27.3
23.627734100939307,49.06518069682194,20.80366163786578,34.50035858368384,0,4,0,20.6
34.33705552357485,89.51467200986639,23.620741202122904,45.78225970096433,0,10,1,13.2
44.03160860203436,83.34833683753493,52.13390129524237,46.153181959121135,4,0,0,5.0
29.914305084529275,48.901909086462695,57.78974622630026,2.286890630478411,3,8,1,25.1
22.733344225325197,73.8611246600887,21.999256871499327,34.79609489804262,1,0,0,19.4
33.10030916241077,65.2530053586216,69.40742611972402,14.153631205151557,2,3,0,11.9
42.92295530199759,60.97804561956044,34.119139528533566,8.0696083902201,2,6,1,35.3
42.866132430361546,44.376995208339125,31.589150199746367,14.649934327009595,3,10,1,34.5
31.17503350155863,74.94681643989233,49.03408439147876,0.41784682526116446,0,1,1,30.7
25.89849237878871,72.93592095126843,43.03141705506955,48.698186976603395,0,1,0,5.0
33.02107816278759,56.76894111937047,26.216646000681298,32.94829644005748,4,2,1,19.9
44.509241429663916,34.67553158489916,21.016085654433798,16.819503485998144,1,4,1,37.6
35.98350477579203,52.96623221061496,22.277182198353565,42.36800338223566,1,4,1,18.1
36.5541806373496,32.81597091637571,39.14638777733434,10.464530089995034,0,3,1,29.4
34.97384798155492,44.32151559482965,64.40376079233793,14.941656535274305,3,4,1,14.7
22.11826648112655,77.28316425526492,50.3899700899705,48.090892126576676,0,3,0,5.0
28.050573038019973,46.07577105625242,26.05325594145193,22.80553751555304,1,4,1,28.5
27.542395904317047,82.27999650398058,18.105805993475833,28.873306428786073,0,4,1,30.8
28.9911999588912,31.316899875525582,24.156592307042086,11.93426818608056,4,0,1,35.7
22.62215302438117,72.2695943744379,29.555802067410674,16.19432142551995,1,9,0,23.6
40.62765583606971,76.26811052247622,63.985322469031125,10.73692905790329,4,2,1,20.7
41.657467629030705,82.16969890701552,27.021059449738395,49.03409086688159,4,4,1,16.0
33.49803059713031,37.18342451300809,10.836890654246055,46.25125648804975,3,5,1,21.9
26.221145059826434,49.210151571730144,11.083387578708106,29.24937887150138,4,3,1,22.5
34.77532105300188,49.623261939096366,49.83183447521609,29.035056049612084,1,7,1,15.9
33.42865894606896,59.66310279756759,45.861283682903256,40.374476741785,2,8,0,7.1
37.65426393683755,68.14089217043347,52.057225564119015,26.06448210650288,4,10,1,16.7
43.10590951369781,64.16585861381878,37.19745935838843,0.8103981843862407,3,2,1,39.2
43.483025729136244,48.49507084712636,21.034337614856064,42.439938703954844,1,4,1,26.2
20.864721633836705,61.79959363004528,16.631696339245146,41.38248519628403,0,8,0,22.6
39.21790430446124,50.46185512486521,61.92324468510088,19.050793988547127,2,3,0,12.5
42.25325120691403,52.4261847080322,63.59555469987189,25.57887469555554,1,10,0,13.6
22.895170005001614,72.05094898057338,27.210554678178312,3.6400736499104633,3,9,1,31.7
28.249597625280572,48.269843494258346,12.929879960687874,48.39060517814261,2,9,1,16.7
29.358360339107566,50.32975758129116,76.7688810538746,17.537271592465526,4,7,0,5.0
27.226506114241804,63.025257139185804,79.74645483677854,29.80662845441676,1,8,0,5.0
30.098217602860785,44.964011501424615,58.802880290799266,25.89077615697915,0,8,1,9.9
28.502119789136206,53.47310077786119,14.496428878718989,38.64634258026634,2,1,1,25.3
42.01522124922279,33.85752281299052,17.736947009162495,32.11403025049031,2,10,1,28.5
30.945842269283936,62.508256762536284,57.110565610717686,13.079225220473578,1,10,1,15.5
43.71109027902304,39.10354296972081,47.68421792965711,33.76050948539461,1,0,0,16.1
24.008404231204747,40.99305678477643,44.55156920541719,3.9993464379311447,3,10,0,32.4
37.79748216580019,72.56086710930505,61.797624448792284,11.919266669685474,2,1,1,18.2
40.27397404948915,89.95226879430517,56.00342097100435,34.81205618110764,1,4,0,10.0
37.468164183985834,86.2270559134827,49.673410584193206,18.944299608035138,3,3,1,20.5
41.214895023898315,82.16336827097012,52.99981893338764,2.3237363952834933,1,8,1,32.9
39.03976974139699,61.77262114948476,29.518005115955475,25.53512774380513,4,5,1,24.0
20.707423383831383,47.6619213882108,53.49210581735163,27.42902893528893,3,1,1,5.7
39.63154360574281,63.70138414767642,61.826930845699195,17.432641899597773,1,5,0,15.6
34.92225522501958,65.60738865539292,21.723169752197382,32.51874856012777,0,8,1,26.9
37.106319623236075,60.34890499114224,72.55237822016745,0.55788131852188,1,5,1,18.4
43.96632923483275,83.64833562260557,64.00443369594439,18.39312530854041,2,1,1,16.7
28.00681717008371,66.08329549335693,65.8579092636763,2.2649593215141484,0,1,0,16.0
44.296728866428126,42.80414218482539,23.152596086901283,37.19310506160758,4,5,1,26.9
29.141321464196636,66.04298669142116,18.605194188388722,8.53935674683745,3,3,1,38.3
39.69212790206473,79.37057721391749,30.946995850806545,45.40334006126006,3,2,1,11.4
44.05038824768103,61.736234624470114,67.47858529168086,15.419570995326698,0,6,0,17.6
38.27404730547363,76.5773859165774,68.84420157793181,4.493943937271139,4,9,1,17.9
23.8744918336687,89.66833847236481,60.376412813902775,34.4002846363194,4,5,0,5.0
25.86596313126664,72.84913053393885,48.45476349630629,6.134060801041991,3,6,1,23.0
25.044187538619802,87.18273181260801,51.70812234607608,31.131912632261617,0,8,0,8.8
25.074849098993116,56.47276453409776,74.46781270055128,11.457541987642433,2,8,1,9.1
39.53529833967859,49.17529366723605,58.034408721586765,34.415420049451875,0,3,0,10.6
23.84221174199789,42.533119876301654,28.402102537107382,42.15839996097431,2,5,1,10.1
26.52904101794162,46.2693047869174,56.584535426199416,3.4222533593599502,4,4,1,23.0
22.463386153752488,85.52812002083826,67.8493513834612,48.13221273357489,3,10,0,5.0
39.12035620034936,38.875829901373685,52.81088440278748,28.834513842450015,3,4,1,13.3
23.869136557630533,83.53106784861876,11.08942132163129,30.867670611354374,4,8,1,29.7
20.089367461591852,52.33768724175137,11.075884616662856,34.55916147198007,3,0,0,22.3
44.50741016949279,73.63524822623421,36.70124178090648,23.136838510995528,0,5,1,27.0
21.11068238247988,85.81271532872367,63.150924033863,37.28071279325104,0,10,0,5.0
21.23265705241359,88.24592751028936,70.25056267824775,30.395249208739948,0,9,0,5.0
20.378002350702417,64.32465492389605,62.7883338438022,41.93790254579744,4,2,0,5.0
34.874482814239514,83.5483640623852,63.15930879343371,7.031717926772318,3,8,1,19.9
30.699023912473884,71.72248661151426,31.384081643075277,38.07236861119531,3,1,1,11.8
23.79923728864653,61.0950821049647,64.1939296379829,37.9958472108123,0,0,0,5.0
37.46398651796787,42.914828778732044,68.47561786254818,10.740407453865842,0,0,0,15.3
35.42847041935711,86.81540047701924,10.175820431616195,49.54702827359508,3,10,0,20.2
41.94310434091584,45.1241639482229,35.46903954414827,14.306168506957356,4,10,1,30.7
37.26401800704736,61.29388642903604,49.2106019730935,44.85863166353161,4,3,1,5.1
31.162325323934134,42.07416470066856,10.379767542020383,35.75893648112816,2,8,1,26.0
42.61205773337801,45.14780334219859,21.118919456303935,21.955158881782026,0,3,1,32.6
39.01135635760625,30.005081912088478,16.42213353818912,18.179742049229315,2,6,1,39.7
25.09691353959635,40.05066508944286,60.10330278915501,24.646350097451712,4,9,1,7.5
34.16250548753317,66.35427545645878,30.905292514797996,48.592700111571226,0,2,1,13.4
37.49669584468316,52.6538930528061,77.93192568495311,31.35725365937522,4,1,0,5.0
26.683035462588183,65.72614742002946,19.428880743368644,41.28186700989948,1,10,1,20.7
44.56376302779888,81.56801328237631,18.559868158317638,1.7369953900517154,4,5,1,48.2
23.937979385087235,35.066208981537514,68.97459004407824,45.45919250638159,1,8,0,5.0
21.117300083785366,83.36021394797004,56.79142444526087,47.049289535279456,0,8,0,5.0
34.38669859885891,40.96975077169083,22.924706959835113,2.9829539257870463,2,7,1,37.4
42.0935733748207,79.1067442993202,75.76831629779372,14.828691734025078,3,6,1,11.5
26.895879279757743,63.70453521268208,25.2786078449239,36.46567121328617,4,8,1,18.6
26.894038457515332,40.378774114860015,45.68400308710493,15.291950342548416,1,8,1,20.3
23.087478408902776,61.97814995739735,16.95901086735055,46.125528674945954,0,8,1,14.4
38.65781651174764,34.35080517650199,77.41731723952662,20.01916015217345,1,4,1,5.8
41.69043390486084,49.751483775826344,44.036404369866176,27.440094618403034,1,7,1,20.9
39.33291093515235,49.34527344379094,14.510529070010449,42.136500859384064,4,2,1,25.4
24.204552464583173,84.45273539451,27.711633262586943,8.52115775892685,4,3,1,31.6
30.33998827777094,57.85990148086521,52.04156155028553,27.65789220973024,0,1,1,12.2
29.825525366646524,76.2148065527849,13.62016692569716,33.85863560547138,2,10,1,26.6
25.38549441417824,66.44810062121917,79.81317179949315,32.88736060248669,3,9,0,5.0
24.870989437490593,40.12144560085176,67.22204144349342,5.897323173878699,3,10,0,15.2
22.310658790010194,50.23258465791814,62.44818166193491,38.31712904949569,0,0,0,5.0
41.925398259533054,53.885178069095474,51.9572880287499,42.33226546391241,4,4,0,8.3
21.562306658763504,36.895416782455854,11.614161633271852,42.792807091924566,4,7,1,17.1
23.085292047467966,62.27916326466577,31.328900005426,49.05775889449242,3,10,0,5.5
43.84578656867759,50.0273510043547,20.291820789964333,36.220283139421404,0,9,1,27.1
24.732434079343964,76.64730271014568,27.01696347741361,1.5447040701563108,4,4,1,36.9
34.39997058332659,70.75210979343025,36.314705951269175,44.04234532054804,3,4,1,11.7
20.826680245934234,87.83021552902761,20.594579576730286,28.10050694263029,0,2,1,21.6
34.03012445640359,80.2004591915182,73.49770474440922,21.60161484867657,0,2,0,5.8
35.02871846569672,88.2442762071697,69.4933393118969,7.401197660241215,4,7,1,14.0
38.88867278859385,30.707521079737433,27.958174375118357,37.06971063794144,3,6,1,19.4
39.92666298370231,35.44173754040476,30.46044154682516,44.095528309229955,3,5,1,17.0
33.95127541815492,72.84717396734345,76.47236017305435,41.584174457878845,3,3,0,5.0
31.703565655513273,62.508629845110676,11.132823816343745,9.54243724810237,3,10,1,41.5
30.321529286281475,75.40388540260697,52.21865304489314,38.75833095585598,1,3,0,6.7
30.0007713301575,41.85576851755029,31.6124887528919,1.0445504952845852,1,10,1,34.4
40.15254470254122,82.28430847691043,71.49760912704575,18.463378858243228,0,5,0,8.9
